timestep,decision,prb_decision,policy_decision
325,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
326,"(24, 15, 11, 2, 1, 0)","[24, 15, 11]","[2, 1, 0]"
327,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
328,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
329,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
330,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
331,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
332,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
333,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
334,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
335,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
336,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
337,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
338,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
339,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
340,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
341,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
342,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
343,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
344,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
345,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
346,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
347,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
348,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
349,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
350,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
351,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
352,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
353,"(12, 15, 23, 0, 2, 0)","[12, 15, 23]","[0, 2, 0]"
354,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
355,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
356,"(24, 15, 11, 2, 1, 0)","[24, 15, 11]","[2, 1, 0]"
357,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
358,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
359,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
360,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
361,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
362,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
363,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
364,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
365,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
366,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
367,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
368,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
369,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
370,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
371,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
372,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
373,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
374,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
375,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
376,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
377,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
378,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
379,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
380,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
381,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
382,"(12, 15, 23, 2, 0, 0)","[12, 15, 23]","[2, 0, 0]"
383,"(24, 15, 11, 2, 1, 0)","[24, 15, 11]","[2, 1, 0]"
384,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
385,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
386,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
387,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
388,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
389,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
390,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
391,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
392,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
393,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
394,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
395,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
396,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
397,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
398,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
399,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
400,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
401,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
402,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
403,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
404,"(18, 9, 23, 0, 1, 0)","[18, 9, 23]","[0, 1, 0]"
405,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
406,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
407,"(12, 15, 23, 1, 2, 0)","[12, 15, 23]","[1, 2, 0]"
408,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
409,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
410,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
411,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
412,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
413,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
414,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
415,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
416,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
417,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
418,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
419,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
420,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
421,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
422,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
423,"(6, 9, 35, 1, 2, 0)","[6, 9, 35]","[1, 2, 0]"
424,"(6, 9, 35, 1, 1, 0)","[6, 9, 35]","[1, 1, 0]"
