timestep,group,group_members,MSEUr,DTUr,sched_members,sched_members_complete,decision,reward
1298,1,[6],"const(MSEUr, Q3)","const(DTUr, MAX)","[[6], []]","[[2, 3, 4, 5, 6], [0, 1]]","const(G1, Q1, 100)",0.645
1299,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q1)","const(DTUr, Q4)","[[0, 1, 2, 4, 5], [3]]","[[0, 1, 2, 4, 5, 6], [3]]","inc(G0, Q4, 75)",0.687
1299,1,[6],"const(MSEUr, Q3)","const(DTUr, MAX)","[[6], []]","[[0, 1, 2, 4, 5, 6], [3]]","const(G1, Q1, 100)",0.687
1300,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q1)","const(DTUr, Q4)","[[0, 2, 3, 5], [1, 4]]","[[0, 2, 3, 5, 6], [1, 4]]","dec(G0, Q2, 75)",0.648
1300,1,[6],"const(MSEUr, Q3)","const(DTUr, MAX)","[[6], []]","[[0, 2, 3, 5, 6], [1, 4]]","const(G1, Q1, 100)",0.648
1301,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q1)","const(DTUr, Q4)","[[0, 1, 2, 3, 4, 5], []]","[[0, 1, 2, 3, 4, 5], [6]]","inc(G0, Q4, 100)",0.935
1301,1,[6],"const(MSEUr, Q3)","const(DTUr, MAX)","[[], [6]]","[[0, 1, 2, 3, 4, 5], [6]]","dec(G1, Q1, 0)",0.935
1302,0,"[0, 1, 2, 3, 4, 5]","const(MSEUr, Q1)","const(DTUr, Q4)","[[1, 3, 5], [0, 2, 4]]","[[1, 3, 5, 6], [0, 2, 4]]","dec(G0, Q2, 50)",0.614
1302,1,[6],"const(MSEUr, Q3)","const(DTUr, MAX)","[[6], []]","[[1, 3, 5, 6], [0, 2, 4]]","inc(G1, Q1, 100)",0.614
1303,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 3, 4, 5, 6], [2]]","[[0, 1, 3, 4, 5, 6], [2]]","inc(G0, Q4, 75)",0.888
1304,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[1, 2, 4, 5, 6], [0, 3]]","[[1, 2, 4, 5, 6], [0, 3]]","dec(G0, Q4, 75)",0.788
1305,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[1, 2, 3, 5, 6], [0, 4]]","[[1, 2, 3, 5, 6], [0, 4]]","const(G0, Q4, 75)",0.8
1306,0,"[0, 1, 2, 3, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[2, 4, 6], [0, 1, 3, 5]]","[[2, 4, 6], [0, 1, 3, 5]]","dec(G0, Q2, 50)",0.662
1307,0,"[0, 1, 2, 3, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 3], [5]]","[[0, 1, 2, 3, 4, 6], [5]]","inc(G0, Q2, 75)",0.697
1307,1,"[4, 6]","dec(MSEUr, Q2)","dec(DTUr, Q4)","[[4, 6], []]","[[0, 1, 2, 3, 4, 6], [5]]","inc(G1, Q1, 100)",0.697
1308,0,"[0, 1, 2, 3, 5]","const(MSEUr, Q2)","const(DTUr, Q4)","[[1, 2, 3], [0, 5]]","[[1, 2, 3, 4, 6], [0, 5]]","dec(G0, Q2, 50)",0.651
1308,1,"[4, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[4, 6], []]","[[1, 2, 3, 4, 6], [0, 5]]","const(G1, Q1, 100)",0.651
1309,0,"[0, 1, 2, 3, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 3, 6], [5]]","[[0, 1, 2, 3, 4, 6], [5]]","inc(G0, Q4, 75)",0.7
1309,1,[4],"dec(MSEUr, Q1)","dec(DTUr, Q4)","[[4], []]","[[0, 1, 2, 3, 4, 6], [5]]","dec(G1, Q1, 100)",0.7
1310,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 2, 5, 6], [1]]","[[0, 2, 3, 5, 6], [1, 4]]","dec(G0, Q2, 75)",0.649
1310,1,"[3, 4]","const(MSEUr, Q1)","inc(DTUr, Q4)","[[3], [4]]","[[0, 2, 3, 5, 6], [1, 4]]","const(G1, Q1, 50)",0.649
1311,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 6], [2, 5]]","[[0, 1, 4, 6], [2, 3, 5]]","dec(G0, Q2, 50)",0.618
1311,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[4], [3]]","[[0, 1, 4, 6], [2, 3, 5]]","const(G1, Q1, 50)",0.618
1312,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[1, 2, 5], [0, 6]]","[[1, 2, 3, 4, 5], [0, 6]]","const(G0, Q2, 50)",0.643
1312,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[1, 2, 3, 4, 5], [0, 6]]","inc(G1, Q1, 100)",0.643
1313,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[2, 5, 6], [0, 1]]","[[2, 3, 4, 5, 6], [0, 1]]","const(G0, Q2, 50)",0.649
1313,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[2, 3, 4, 5, 6], [0, 1]]","const(G1, Q1, 100)",0.649
1314,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[2, 6], [0, 1, 5]]","[[2, 3, 4, 6], [0, 1, 5]]","dec(G0, Q1, 50)",0.613
1314,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[2, 3, 4, 6], [0, 1, 5]]","const(G1, Q1, 100)",0.613
1315,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[1, 5, 6], [0, 2]]","[[1, 5, 6], [0, 2, 3, 4]]","inc(G0, Q2, 50)",0.721
1315,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[], [3, 4]]","[[1, 5, 6], [0, 2, 3, 4]]","dec(G1, Q1, 0)",0.721
1316,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 2, 5, 6], [1]]","[[0, 2, 4, 5, 6], [1, 3]]","inc(G0, Q2, 75)",0.648
1316,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[4], [3]]","[[0, 2, 4, 5, 6], [1, 3]]","inc(G1, Q1, 50)",0.648
1317,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[1, 2, 5, 6], [0]]","[[1, 2, 3, 5, 6], [0, 4]]","const(G0, Q2, 75)",0.649
1317,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3], [4]]","[[1, 2, 3, 5, 6], [0, 4]]","const(G1, Q1, 50)",0.649
1318,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], []]","[[0, 1, 2, 3, 5, 6], [4]]","inc(G0, Q4, 100)",0.696
1318,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3], [4]]","[[0, 1, 2, 3, 5, 6], [4]]","const(G1, Q1, 50)",0.696
1319,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[2, 5], [0, 1, 6]]","[[2, 3, 4, 5], [0, 1, 6]]","dec(G0, Q1, 50)",0.606
1319,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[2, 3, 4, 5], [0, 1, 6]]","inc(G1, Q1, 100)",0.606
1320,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 5], [2, 6]]","[[0, 1, 3, 4, 5], [2, 6]]","inc(G0, Q2, 50)",0.643
1320,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[0, 1, 3, 4, 5], [2, 6]]","const(G1, Q1, 100)",0.643
1321,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], []]","[[0, 1, 2, 3, 5, 6], [4]]","inc(G0, Q4, 100)",0.7
1321,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3], [4]]","[[0, 1, 2, 3, 5, 6], [4]]","dec(G1, Q1, 50)",0.7
1322,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], []]","[[0, 1, 2, 3, 4, 5, 6], []]","const(G0, Q4, 100)",0.72
1322,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[0, 1, 2, 3, 4, 5, 6], []]","inc(G1, Q1, 100)",0.72
1323,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 5, 6], [2]]","[[0, 1, 3, 4, 5, 6], [2]]","dec(G0, Q2, 75)",0.695
1323,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[0, 1, 3, 4, 5, 6], [2]]","const(G1, Q1, 100)",0.695
1324,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[2, 5, 6], [0, 1]]","[[2, 3, 4, 5, 6], [0, 1]]","dec(G0, Q2, 50)",0.65
1324,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[2, 3, 4, 5, 6], [0, 1]]","const(G1, Q1, 100)",0.65
1325,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 6], [5]]","[[0, 1, 2, 3, 4, 6], [5]]","inc(G0, Q2, 75)",0.698
1325,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[3, 4], []]","[[0, 1, 2, 3, 4, 6], [5]]","const(G1, Q1, 100)",0.698
1326,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 2, 5, 6], [1]]","[[0, 2, 4, 5, 6], [1, 3]]","const(G0, Q2, 75)",0.648
1326,1,"[3, 4]","const(MSEUr, Q1)","const(DTUr, Q4)","[[4], [3]]","[[0, 2, 4, 5, 6], [1, 3]]","dec(G1, Q1, 50)",0.648
1327,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 2, 6], [1, 5]]","[[0, 2, 3, 4, 6], [1, 5]]","dec(G0, Q2, 50)",0.653
1327,1,"[3, 4]","const(MSEUr, Q2)","const(DTUr, Q4)","[[3, 4], []]","[[0, 2, 3, 4, 6], [1, 5]]","inc(G1, Q1, 100)",0.653
1328,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 2, 4, 5, 6], [1]]","[[0, 2, 3, 4, 5, 6], [1]]","inc(G0, Q4, 75)",0.683
1328,1,[3],"inc(MSEUr, Q2)","inc(DTUr, Q4)","[[3], []]","[[0, 2, 3, 4, 5, 6], [1]]","dec(G1, Q1, 100)",0.683
1329,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], [4]]","[[0, 1, 2, 3, 5, 6], [4]]","const(G0, Q4, 75)",0.697
1329,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 5, 6], [4]]","const(G1, Q1, 100)",0.697
1330,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 1, 2, 4, 5], [6]]","[[0, 1, 2, 3, 4, 5], [6]]","const(G0, Q4, 75)",0.695
1330,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5], [6]]","const(G1, Q1, 100)",0.695
1331,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q2)","const(DTUr, Q4)","[[0, 6], [1, 2, 4, 5]]","[[0, 3, 6], [1, 2, 4, 5]]","dec(G0, Q1, 25)",0.582
1331,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 3, 6], [1, 2, 4, 5]]","const(G1, Q1, 100)",0.582
1332,0,"[0, 1, 2, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[1, 5], [0, 2, 6]]","[[1, 3, 4, 5], [0, 2, 6]]","const(G0, Q1, 50)",0.61
1332,1,"[3, 4]","const(MSEUr, Q2)","dec(DTUr, Q4)","[[3, 4], []]","[[1, 3, 4, 5], [0, 2, 6]]","inc(G1, Q1, 100)",0.61
1333,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], [4]]","[[0, 1, 2, 5, 6], [3, 4]]","inc(G0, Q4, 75)",0.847
1333,1,[3],"const(MSEUr, Q2)","inc(DTUr, Q4)","[[], [3]]","[[0, 1, 2, 5, 6], [3, 4]]","dec(G1, Q1, 0)",0.847
1334,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[2, 4, 5, 6], [0, 1]]","[[2, 4, 5, 6], [0, 1, 3]]","dec(G0, Q2, 75)",0.763
1334,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[], [3]]","[[2, 4, 5, 6], [0, 1, 3]]","const(G1, Q1, 0)",0.763
1335,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 4, 5, 6], [2]]","[[0, 1, 3, 4, 5, 6], [2]]","inc(G0, Q4, 75)",0.695
1335,1,[3],"inc(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 3, 4, 5, 6], [2]]","inc(G1, Q1, 100)",0.695
1336,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], [4]]","[[0, 1, 2, 3, 5, 6], [4]]","const(G0, Q4, 75)",0.694
1336,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 5, 6], [4]]","const(G1, Q1, 100)",0.694
1337,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 4, 5, 6], [3]]","inc(G0, Q4, 100)",0.957
1337,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[], [3]]","[[0, 1, 2, 4, 5, 6], [3]]","dec(G1, Q1, 0)",0.957
1338,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 4, 5, 6], [1, 2]]","[[0, 4, 5, 6], [1, 2, 3]]","dec(G0, Q2, 75)",0.753
1338,1,[3],"inc(MSEUr, Q2)","const(DTUr, Q4)","[[], [3]]","[[0, 4, 5, 6], [1, 2, 3]]","const(G1, Q1, 0)",0.753
1339,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[1, 4, 5, 6], [0, 2]]","[[1, 3, 4, 5, 6], [0, 2]]","const(G0, Q2, 75)",0.646
1339,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[1, 3, 4, 5, 6], [0, 2]]","inc(G1, Q1, 100)",0.646
1340,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 5], [4, 6]]","[[0, 1, 2, 3, 5], [4, 6]]","const(G0, Q2, 75)",0.648
1340,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 5], [4, 6]]","const(G1, Q1, 100)",0.648
1341,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 4, 5, 6], [1, 2]]","[[0, 4, 5, 6], [1, 2, 3]]","const(G0, Q2, 75)",0.751
1341,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[], [3]]","[[0, 4, 5, 6], [1, 2, 3]]","dec(G1, Q1, 0)",0.751
1342,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 2, 4, 5, 6], [1]]","[[0, 2, 4, 5, 6], [1, 3]]","inc(G0, Q4, 75)",0.837
1342,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[], [3]]","[[0, 2, 4, 5, 6], [1, 3]]","const(G1, Q1, 0)",0.837
1343,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 5], [2, 4, 6]]","[[0, 1, 5], [2, 3, 4, 6]]","dec(G0, Q2, 50)",0.704
1343,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[], [3]]","[[0, 1, 5], [2, 3, 4, 6]]","const(G1, Q1, 0)",0.704
1344,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4], [5, 6]]","[[0, 1, 2, 3, 4], [5, 6]]","inc(G0, Q2, 75)",0.646
1344,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4], [5, 6]]","inc(G1, Q1, 100)",0.646
1345,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[1, 2, 5, 6], [0, 4]]","[[1, 2, 3, 5, 6], [0, 4]]","const(G0, Q2, 75)",0.649
1345,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[1, 2, 3, 5, 6], [0, 4]]","const(G1, Q1, 100)",0.649
1346,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], [4]]","[[0, 1, 2, 3, 5, 6], [4]]","inc(G0, Q4, 75)",0.695
1346,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 5, 6], [4]]","const(G1, Q1, 100)",0.695
1347,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 5, 6], [4]]","[[0, 1, 2, 3, 5, 6], [4]]","const(G0, Q4, 75)",0.694
1347,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 5, 6], [4]]","const(G1, Q1, 100)",0.694
1348,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 6], [5]]","[[0, 1, 2, 4, 6], [3, 5]]","const(G0, Q4, 75)",0.838
1348,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[], [3]]","[[0, 1, 2, 4, 6], [3, 5]]","dec(G1, Q1, 0)",0.838
1349,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[1, 4, 5, 6], [0, 2]]","[[1, 3, 4, 5, 6], [0, 2]]","dec(G0, Q2, 75)",0.647
1349,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[1, 3, 4, 5, 6], [0, 2]]","inc(G1, Q1, 100)",0.647
1350,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[1, 2, 4, 5, 6], [0]]","[[1, 2, 4, 5, 6], [0, 3]]","inc(G0, Q4, 75)",0.834
1350,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[], [3]]","[[1, 2, 4, 5, 6], [0, 3]]","dec(G1, Q1, 0)",0.834
1351,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 2, 4, 6], [5]]","[[0, 1, 2, 3, 4, 6], [5]]","const(G0, Q4, 75)",0.693
1351,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 6], [5]]","inc(G1, Q1, 100)",0.693
1352,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 1, 4, 6], [2, 5]]","[[0, 1, 3, 4, 6], [2, 5]]","dec(G0, Q2, 75)",0.645
1352,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[0, 1, 3, 4, 6], [2, 5]]","const(G1, Q1, 100)",0.645
1353,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[4, 5, 6], [0, 1, 2]]","[[3, 4, 5, 6], [0, 1, 2]]","dec(G0, Q2, 50)",0.608
1353,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[3, 4, 5, 6], [0, 1, 2]]","const(G1, Q1, 100)",0.608
1354,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[1, 2, 5, 6], [0, 4]]","[[1, 2, 3, 5, 6], [0, 4]]","inc(G0, Q2, 75)",0.646
1354,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[1, 2, 3, 5, 6], [0, 4]]","const(G1, Q1, 100)",0.646
1355,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[4, 5, 6], [0, 1, 2]]","[[4, 5, 6], [0, 1, 2, 3]]","dec(G0, Q2, 50)",0.679
1355,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[], [3]]","[[4, 5, 6], [0, 1, 2, 3]]","dec(G1, Q1, 0)",0.679
1356,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[1, 2, 5, 6], [0, 4]]","[[1, 2, 3, 5, 6], [0, 4]]","inc(G0, Q2, 75)",0.646
1356,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[1, 2, 3, 5, 6], [0, 4]]","inc(G1, Q1, 100)",0.646
1357,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 4, 5, 6], [3]]","inc(G0, Q4, 100)",0.938
1357,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[], [3]]","[[0, 1, 2, 4, 5, 6], [3]]","dec(G1, Q1, 0)",0.938
1358,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[1, 2, 4, 5], [0, 6]]","[[1, 2, 3, 4, 5], [0, 6]]","dec(G0, Q2, 75)",0.647
1358,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[1, 2, 3, 4, 5], [0, 6]]","inc(G1, Q1, 100)",0.647
1359,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[1, 2, 5], [0, 4, 6]]","[[1, 2, 3, 5], [0, 4, 6]]","dec(G0, Q2, 50)",0.618
1359,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[1, 2, 3, 5], [0, 4, 6]]","const(G1, Q1, 100)",0.618
1360,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q3)","const(DTUr, Q4)","[[0, 2, 4, 5], [1, 6]]","[[0, 2, 3, 4, 5], [1, 6]]","inc(G0, Q2, 75)",0.65
1360,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[0, 2, 3, 4, 5], [1, 6]]","const(G1, Q1, 100)",0.65
1361,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[2, 4, 5], [0, 1, 6]]","[[2, 3, 4, 5], [0, 1, 6]]","dec(G0, Q2, 50)",0.607
1361,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[2, 3, 4, 5], [0, 1, 6]]","const(G1, Q1, 100)",0.607
1362,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 4, 5, 6], [2]]","[[0, 1, 3, 4, 5, 6], [2]]","inc(G0, Q4, 75)",0.688
1362,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[0, 1, 3, 4, 5, 6], [2]]","const(G1, Q1, 100)",0.688
1363,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 5, 6], [2, 4]]","[[0, 1, 3, 5, 6], [2, 4]]","dec(G0, Q2, 75)",0.648
1363,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[0, 1, 3, 5, 6], [2, 4]]","const(G1, Q1, 100)",0.648
1364,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 4], [1, 2, 5, 6]]","[[0, 3, 4], [1, 2, 5, 6]]","dec(G0, Q1, 25)",0.572
1364,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[0, 3, 4], [1, 2, 5, 6]]","const(G1, Q1, 100)",0.572
1365,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 4, 5, 6], [3]]","inc(G0, Q4, 100)",0.941
1365,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[], [3]]","[[0, 1, 2, 4, 5, 6], [3]]","dec(G1, Q1, 0)",0.941
1366,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[1, 2, 4, 6], [0, 5]]","[[1, 2, 3, 4, 6], [0, 5]]","dec(G0, Q2, 75)",0.649
1366,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[1, 2, 3, 4, 6], [0, 5]]","inc(G1, Q1, 100)",0.649
1367,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5, 6], []]","[[0, 1, 2, 4, 5, 6], [3]]","inc(G0, Q4, 100)",0.942
1367,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[], [3]]","[[0, 1, 2, 4, 5, 6], [3]]","dec(G1, Q1, 0)",0.942
1368,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[0, 1, 2, 4, 5], [6]]","[[0, 1, 2, 3, 4, 5], [6]]","dec(G0, Q4, 75)",0.682
1368,1,[3],"const(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[0, 1, 2, 3, 4, 5], [6]]","inc(G1, Q1, 100)",0.682
1369,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[1, 2, 4, 5], [0, 6]]","[[1, 2, 3, 4, 5], [0, 6]]","dec(G0, Q2, 75)",0.644
1369,1,[3],"const(MSEUr, Q2)","const(DTUr, Q4)","[[3], []]","[[1, 2, 3, 4, 5], [0, 6]]","const(G1, Q1, 100)",0.644
1370,0,"[0, 1, 2, 4, 5, 6]","const(MSEUr, Q4)","const(DTUr, Q4)","[[1, 2, 4, 6], [0, 5]]","[[1, 2, 3, 4, 6], [0, 5]]","const(G0, Q2, 75)",0.644
1370,1,[3],"inc(MSEUr, Q3)","const(DTUr, Q4)","[[3], []]","[[1, 2, 3, 4, 6], [0, 5]]","const(G1, Q1, 100)",0.644
