timestep,slice_id,tx_brate,tx_pckts,dl_buffer
97,0,2.1475,89.5,0.0
97,1,0.175,33.0,0.0
97,2,0.1975,49.25,0.0
98,0,2.1475,104.25,0.0
98,1,0.16499999999999998,32.5,0.0
98,2,0.2225,47.0,0.0
99,0,2.135,89.0,0.0
99,1,0.15000000000000002,29.0,0.0
99,2,0.24,43.25,0.0
100,0,2.1475,107.5,827.5
100,1,0.15500000000000003,29.5,0.0
100,2,0.21000000000000002,36.25,0.0
101,0,2.1475,93.0,0.0
101,1,0.19,35.5,0.0
101,2,0.19,33.75,0.0
102,0,2.1475,89.75,0.0
102,1,0.19,36.5,0.0
102,2,0.22999999999999998,62.25,0.0
103,0,2.145,98.5,0.0
103,1,0.185,35.0,0.0
103,2,0.2825,63.75,63.75
104,0,2.1475,96.5,366.5
104,1,0.20500000000000002,39.5,0.0
104,2,0.2625,49.75,0.0
105,0,2.14,89.0,0.0
105,1,0.175,34.0,0.0
105,2,0.20500000000000002,37.25,0.0
106,0,2.14,89.0,0.0
106,1,0.20500000000000002,39.0,0.0
106,2,0.2525,44.0,0.0
107,0,2.1500000000000004,89.5,0.0
107,1,0.155,30.0,0.0
107,2,0.225,40.25,0.0
108,0,2.1500000000000004,101.0,94.75
108,1,0.16,43.0,0.0
108,2,0.20500000000000002,45.75,11.25
109,0,2.1375,95.5,0.0
109,1,0.19,35.5,0.0
109,2,0.2625,51.5,0.0
110,0,2.1500000000000004,102.75,0.0
110,1,0.175,34.0,0.0
110,2,0.195,39.5,78.75
111,0,2.1975000000000002,90.5,0.0
111,1,0.16,31.0,0.0
111,2,0.21000000000000002,38.25,0.0
112,0,2.135,114.75,0.0
112,1,0.18,34.5,0.0
112,2,0.215,45.25,0.0
113,0,2.1475,89.75,0.0
113,1,0.17,31.5,0.0
113,2,0.21,53.25,25.0
114,0,2.145,89.5,366.5
114,1,0.155,29.5,0.0
114,2,0.19,34.25,64.25
115,0,2.135,100.75,0.0
115,1,0.15000000000000002,29.5,0.0
115,2,0.245,54.5,93.5
116,0,2.1375,89.0,0.0
116,1,0.2,38.0,0.0
116,2,0.23249999999999998,64.75,0.0
117,0,2.145,108.25,493.0
117,1,0.2,38.0,0.0
117,2,0.245,53.25,0.0
118,0,2.145,118.25,0.0
118,1,0.20500000000000002,40.0,0.0
118,2,0.2,48.5,0.0
119,0,2.135,121.75,0.0
119,1,0.14,27.5,0.0
119,2,0.25,55.25,0.0
120,0,2.1525,94.75,0.0
120,1,0.2,38.0,0.0
120,2,0.22,38.5,0.0
121,0,2.1525,99.75,0.0
121,1,0.16,31.5,0.0
121,2,0.22999999999999998,41.0,0.0
122,0,2.19,90.5,0.0
122,1,0.165,31.5,0.0
122,2,0.21,48.0,0.0
123,0,2.1475,89.75,0.0
123,1,0.135,26.5,0.0
